NAME,MSINI,A,PER,TT,K,B,DEPTH,I,R,DENSITY,TRANSITREF,TRANSITURL,ORBREF,ORBURL
,mjupiter,au,day,,m/s,,,deg,rjupiter,g/cm^3,,,,
Kepler-726 b,,0.146374,21.80451088,2455023.498,,,0.00119785,,0.291,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1400 b,,0.0799721,9.06689421,2454967.752,,,0.00035721,,0.145,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-896 b,,0.508596,144.547396,2455098.953,,,0.00086966,,0.226,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-228 c,,0.050414,4.134444,2455005.97678,,0.15,,,0.240878,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-23 c,,0.0986522,10.7421,2454966.2926,,0.5,0.000324,,0.28523,,Ford 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..113F,Ford 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..113F
Kepler-823 b,,0.050347,4.16809082,2454967.9,,,0.000228614,,0.14,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1490 b,,0.386292,92.4362973,2454996.588,,,0.00100997,,0.271,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-378 b,,0.124744,16.092361,2454975.51349,,0.54,,,0.0669105,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-760 b,,0.0796567,8.70419416,2455190.56,,,0.00107978,,0.273,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1558 b,,0.0424359,3.50470358,2454966.725,,,0.0000712336,,0.061,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1618 b,,0.0733316,6.10826019,2454964.88,,,0.0000499849,,0.112,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-343 c,,0.159296,23.22182,2454984.0664,,0,,,0.180212,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-42 b,,0.0112809,1.2137672,2455003.48329,,0.711,0.00175561,,0.0695249,,Muirhead 2012,http://adsabs.harvard.edu/abs/2012ApJ...747..144M,Muirhead 2012,http://adsabs.harvard.edu/abs/2012ApJ...747..144M
Kepler-593 b,,0.153888,21.21708973,2455004.651,,,0.00055885,,0.256,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-212 b,,0.125596,16.257582,2454972.64774,,0.19,,,0.0972433,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-296 c,,0.063479,5.841648,2454968.92127,,0.54,,,0.19181,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1482 b,,0.0996817,12.25383217,2454976.703,,,0.000121882,,0.09,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-157 d,,0,7.02573474,2454966.63,,,0.00016641,,0.13,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1004 b,,0.0615039,5.28789787,2454968.364,,,0.000293094,,0.56,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-356 b,,0.0542304,4.612696,2454965.77463,,0.26,,,0.140066,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-968 b,,0.0426707,3.69298373,2454965.737,,,0.00065127,,0.178,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
HAT-P-13 b,0.8514,0.0426946,2.91625,2454779.92976,106.04,0.668,0.007123,83.4,1.281,0.499,Winn 2010,http://adsabs.harvard.edu/abs/2010ApJ...718..575W,Winn 2010,http://adsabs.harvard.edu/abs/2010ApJ...718..575W
Kepler-244 b,,0.0518456,4.311792,2455006.57568,,0.52,,,0.246231,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-448 b,,0.151393,17.8552333,2454979.59599,,0.3629,0.00819,88.95,1.43,,Bourrier 2015,http://adsabs.harvard.edu/abs/2015A%26A...579A..55B,Bourrier 2015,http://adsabs.harvard.edu/abs/2015A%26A...579A..55B
Kepler-9 b,0.248865,0.140548,19.243158,2455073.43381,19.09,0.654,0.00621732,88.55,0.842,0.524,Holman 2010,http://adsabs.harvard.edu/abs/2010Sci...330...51H,Holman 2010,http://adsabs.harvard.edu/abs/2010Sci...330...51H
Kepler-1070 b,,0.0705457,6.2216147,2454964.991,,,0.000146652,,0.154,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1087 b,,0.0151311,0.69384285,2454965.18,,,0.0000417316,,0.054,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1071 b,,0.0626755,6.1799844,2454965.722,,,0.000744744,,0.212,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1432 b,,0.167165,23.9109011,2454983.532,,,0.00032761,,0.198,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1422 b,,0.143967,18.6051942,2454982.033,,,0.000222308,,0.18,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1388 e,,0.188407,37.6327084,2454991.832,,,0.00133956,,0.219,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-277 c,,0.209126,33.006,,,,,,,,Xie 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...25X,Xie 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...25X
Kepler-934 b,,0.265992,55.6738309,2454969.543,,,0.000616032,,0.186,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-31 d,,0.386163,87.648901,2454967.93828,,0.57,,,0.406816,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-399 d,,0.293358,58.034616,2454971.73323,,0.19,,,0.168615,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-215 c,,0.117265,14.667108,2454978.42381,,0.85,,,0.157909,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-108 b,,0.262717,49.183921,2454974.91123,,0.03,,,0.771701,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-742 b,,0.0735719,8.36086824,2455008.645,,,0.00177409,,0.289,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1050 c,,0.153931,21.1284569,2454982.279,,,0.000147866,,0.132,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
K2-32 c,,0.140652,20.65614,2456899.4306,,0.74,0.001322,88.23,0.314782,,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S
K2-14 b,,0.0627173,8.36802,2456811.4513,,,0.00943,,0.434854,,Montet 2015,http://adsabs.harvard.edu/abs/2015ApJ...809...25M,Montet 2015,http://adsabs.harvard.edu/abs/2015ApJ...809...25M
NGTS-1 b,0.81948,0.0318973,2.647298,2457720.6593965,166,0.9948,,,,0.42,Bayliss 2018,http://adsabs.harvard.edu/abs/2018MNRAS.475.4467B,Bayliss 2018,http://adsabs.harvard.edu/abs/2018MNRAS.475.4467B
Kepler-1298 b,,0.0820438,7.12811928,2454969.883,,,0.0000385641,,0.117,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
KELT-15 b,1.30897,0.0555347,3.32944,,110,,0.01,88.3,1.77131,0.312451,Stassun 2017,http://adsabs.harvard.edu/abs/2017AJ....153..136S,Stassun 2017,http://adsabs.harvard.edu/abs/2017AJ....153..136S
Kepler-1297 b,,0.0275857,1.68189002,2454966.082,,,0.0000748225,,0.087,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1613 b,,0.0265264,1.5184299,2454965.131,,,0.000283923,,0.186,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-903 c,,0.30753,62.9228557,2454984.681,,,0.000574082,,0.226,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-348 c,,0.130735,17.265427,2454968.35658,,0.62,,,0.118655,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1543 b,,0.0796733,6.96710269,2454971.242,,,0.000211994,,0.242,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-124 b,,0.0443423,3.410493,2454964.57549,,0.14,,,0.0651262,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-185 c,,0.147681,20.729042,2455018.43642,,0.57,,,0.180212,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-191 c,,0.133112,17.738506,2454981.98862,,0.14,,,0.165938,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-111 b,,0.043745,3.341815,2454974.35574,,0.01,,,0.140958,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-673 b,,0.0450964,3.72873109,2455004.793,,,0.00500839,,0.583,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-965 b,,0.521537,134.2527298,2455015.704,,,0.000719849,,0.302,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1295 b,,0.0464624,3.81371974,2454965.571,,,0.00027159,,0.138,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-968 c,,0.0570521,5.70940492,2454970.122,,,0.000504901,,0.151,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-235 b,,0.0437311,3.340222,2455004.97787,,0.37,,,0.198947,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1436 b,,0.0907946,9.705716,2454973.373,,,0.000121882,,0.117,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-48 c,0.0456363,0.0851485,9.67395,2454958.33925,4.74,0.38,0.000777964,,0.24177,4.01,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M,Marcy 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...20M
Kepler-114 b,,0.0586548,5.188549,2454978.3632,,0.69,,,0.11241,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
K2-32 b,,0.0807898,8.99218,2456900.9258,,0.33,0.003175,89,0.487828,,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S
Kepler-60 d,,0.105629,11.9016171,2454966.24626,,0.9735,,,0.227293,,Steffen 2013,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S
Kepler-741 b,,0.0755268,7.03902374,2455008.73,,,0.000485321,,0.265,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-396 c,,0.368178,88.505,,,,,,,0.656,Furlan 2017,https://ui.adsabs.harvard.edu/?#abs/2017AJ....154...66F,Xie 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...25X
KELT-20 b,,0.0542009,3.4741085,2457503.120049,,0.503,0.01309,86.12,1.7818,0,Lund 2017,http://adsabs.harvard.edu/abs/2017AJ....154..194L,Lund 2017,http://adsabs.harvard.edu/abs/2017AJ....154..194L
HIP 41378 c,,0.205364,31.6978,2457163.1659,,0.53,0.000276,89.58,0.23145,,Vanderburg 2016,http://adsabs.harvard.edu/abs/2016ApJ...827L..10V,Vanderburg 2016,http://adsabs.harvard.edu/abs/2016ApJ...827L..10V
CoRoT-29 b,0.852133,0.0389589,2.85057,2455753.115,125,0.43,0.0106,87.3,0.9,1.45,Cabrera 2015,http://adsabs.harvard.edu/abs/2015A%26A...579A..36C,Cabrera 2015,http://adsabs.harvard.edu/abs/2015A%26A...579A..36C
Kepler-868 b,,0.0560993,5.03251791,2454970.333,,,0.000423536,,0.183,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-14 b,8.40643,0.0806879,6.790123,2454971.08737,682.9,0,0.00323761,90,1.136,7.1,Bucchave 2011,http://adsabs.harvard.edu/abs/2011ApJS..197....3B,Bucchave 2011,http://adsabs.harvard.edu/abs/2011ApJS..197....3B
Kepler-234 c,,0.0730543,7.21205,2455005.81664,,0.16,,,0.313141,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1308 b,,0.0226485,2.10433812,2454966.315,,,0.000192654,,0.046,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1302 b,,0.0795638,8.83922659,2454968.547,,,0.000241181,,0.128,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
CoRoT-13 b,1.3102,0.051069,4.03519,2454790.8091,157.8,0.374,0.00826281,88.02,0.885,2.34,Cabrera 2010,http://adsabs.harvard.edu/abs/2010A&A...522A.110C,Cabrera 2010,http://adsabs.harvard.edu/abs/2010A&A...522A.110C
HAT-P-34 b,3.32973,0.0677467,5.452654,2455431.59629,343.1,0.336,0.00642,87.1,1.197,2.4,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B,Bakos 2012,http://adsabs.harvard.edu/abs/2012AJ....144...19B
Kepler-654 b,,0.113663,13.72465129,2455013.646,,,0.000283249,,0.185,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-421 b,,1.43442,704.1984,2455325.7674,,0.21,0.00251,89.965,0.379,,Kipping 2014,http://adsabs.harvard.edu/abs/2014ApJ...795...25K,Kipping 2014,http://adsabs.harvard.edu/abs/2014ApJ...795...25K
K2-9 b,,0.0914762,18.4498,2456822.6712,,0.9261,0.004448,87.983,0.20574,,Schlieder 2016,http://adsabs.harvard.edu/abs/2016ApJ...818...87S,Schlieder 2016,http://adsabs.harvard.edu/abs/2016ApJ...818...87S
Kepler-1241 b,,0.12941,18.5525701,2454968.51,,,0.00089401,,0.235,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-31 b,,0.158038,20.8613,2454992.141,,,0.00168921,,0.383278,,Fabrycky 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..114F,Fabrycky 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..114F
Kepler-85 c,,0.102591,12.513,,,,,,0.194,,Xie 2012,http://adsabs.harvard.edu/abs/2012arXiv1208.3312X,Xie 2013,http://adsabs.harvard.edu/abs/2012arXiv1208.3312X
Kepler-1198 b,,0.0743912,7.6847716,2454970.64,,,0.000238394,,0.131,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1139 b,,0.016702,0.81316672,2454964.825,,,0.000144962,,0.106,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-219 d,,0.258138,47.903645,2454974.98257,,0.06,,,0.250691,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1206 b,,0.0207092,1.21699766,2454965.033,,,0.000393229,,0.146,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
HATS-29 b,0.655707,0.0547599,4.6058749,2457031.95618,78.4,0.502,0.01442,87.37,1.28221,0.411,Espinoza 2016,http://adsabs.harvard.edu/abs/2016AJ....152..108E,Espinoza 2016,http://adsabs.harvard.edu/abs/2016AJ....152..108E
Kepler-431 b,,0.0718902,6.803,,,,0.00004096,,0.0696,,Everett 2015,http://adsabs.harvard.edu/abs/2015AJ....149...55E,Everett 2015,http://adsabs.harvard.edu/abs/2015AJ....149...55E
Kepler-1531 b,,0.0224212,1.13854338,2454965.466,,,0.0000583696,,0.099,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-248 c,,0.125503,16.239494,2455008.56901,,0.08,,,0.363101,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-481 b,,0.0915102,10.06082567,2454971.968,,,0.00043681,,0.223,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1275 b,,0.0497719,3.65691115,2454967.954,,,0.000100601,,0.132,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-283 c,,0.400986,92.743711,2455006.31145,,0.44,,,0.16237,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
HAT-P-30 b,0.706657,0.0419042,2.810595,2455456.46561,88.1,0.854,0.0128596,83.6,1.34,0.37,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJ...735...24J,Johnson 2011,http://adsabs.harvard.edu/abs/2011ApJ...735...24J
Kepler-430 c,,0.4757,110.979,,,,0.0001166,,0.156,,Everett 2015,http://adsabs.harvard.edu/abs/2015AJ....149...55E,Everett 2015,http://adsabs.harvard.edu/abs/2015AJ....149...55E
Kepler-1360 b,,0.264915,40.5286413,2455001.029,,,0.000303456,,0.303,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-901 b,,0.0379647,3.51749439,2454968.547,,,0.000468722,,0.122,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-251 d,,0.189511,30.133001,2455023.38322,,0.3,,,0.247123,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-234 b,,0.0380552,2.711506,2455003.03513,,0.85,,,0.330092,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-37 b,0.00958399,0.102457,13.367308,2455017.03271,0.95,0.71,0.0000119,88.63,0.0270078,645.278,Barclay 2013,http://adsabs.harvard.edu/abs/2013Natur.494..452B,Barclay 2013,http://adsabs.harvard.edu/abs/2013Natur.494..452B
WASP-113 b,0.477542,0.0588578,4.54216874538,2457197.097459,48.74,0.486,0.00809,86.46,1.43925,0.212802,Barros 2016,http://adsabs.harvard.edu/abs/2016A%26A...593A.113B,Barros 2016,http://adsabs.harvard.edu/abs/2016A%26A...593A.113B
Kepler-392 c,,0.0933838,10.423118,2454968.15286,,0.08,,,0.0981354,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1619 b,,0.161123,23.6225913,2454979.96,,,0.00004761,,0.068,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1473 b,,0.119364,14.4273551,2454971.841,,,0.000102414,,0.106,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
HAT-P-28 b,0.627451,0.0433674,3.257215,2455417.59832,84.7,0.299,0.012769,88,1.212,0.44,Buchhave 2011,http://adsabs.harvard.edu/abs/2011ApJ...733..116B,Buchhave 2011,http://adsabs.harvard.edu/abs/2011ApJ...733..116B
Kepler-474 b,,0.0619532,5.66067294,2454970.416,,,0.000671328,,0.273,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-349 c,,0.103986,12.247629,2454971.21701,,0.15,,,0.174859,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-553 c,,0.905726,328.2399546,2455032.204,,,0.0145299,,0.999,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-331 d,,0.197812,32.134328,2454975.26823,,0.29,,,0.146311,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
WTS-2 b,1.11131,0.0185537,1.0187074,,256,0.597,0.0308,83.43,1.3,0.63,Birkby 2014,http://adsabs.harvard.edu/abs/2014MNRAS.440.1470B,Birkby 2014,http://adsabs.harvard.edu/abs/2014MNRAS.440.1470B
Kepler-362 c,,0.220686,37.866281,2454967.35783,,0.32,,,0.12936,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1147 b,,0.0973596,10.62784997,2454970.822,,,0.000430563,,0.233,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-186 e,,0.121623,22.407793,2454986.8006,,0.31,,,0.113201,,Quintana 2014,http://adsabs.harvard.edu/abs/2014arXiv1404.5667Q,Quintana 2014,http://adsabs.harvard.edu/abs/2014arXiv1404.5667Q
Kepler-321 c,,0.108723,13.093921,2454977.52374,,0.01,,,0.206977,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1083 b,,0.189272,33.4177993,2454988.589,,,0.00156183,,0.3,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-376 c,,0.114613,14.172327,2454975.59795,,0.19,,,0.159693,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1589 b,,0.0205657,0.99166527,2454964.535,,,0.0000662596,,0.097,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
