AERONET_Site,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Month,440-870_Angstrom_Exponent,440-675_Angstrom_Exponent,340-440_Angstrom_Exponent,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Scattering_AOD[440nm],Scattering_AOD[675nm],Scattering_AOD[870nm],Scattering_AOD[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],count
ICIPE-Mbita,-0.431525,34.206062,1152,6,1.035404,1.135362,1.061715,0.2917,0.1892,0.15145,0.1359,0.023227574,0.01228225,0.010625603,0.00986544,0.265048477,0.174080926,0.138084156,0.123334739,0.705368,0.662224,0.657154,0.659889,83
ICIPE-Mbita,-0.431525,34.206062,1152,7,1.231932,1.316261,1.168327,0.35665,0.203275,0.15,0.1280915,0.029577343,0.013873788,0.01191559,0.010817774,0.324064242,0.187031185,0.136639877,0.115000872,0.7022875,0.64151,0.624089,0.6278155,100
ICIPE-Mbita,-0.431525,34.206062,1152,8,1.360437,1.40126,1.214314,0.3288,0.181125,0.12865,0.10755,0.029637645,0.014040282,0.011022739,0.009768357,0.29875879,0.161843736,0.115446,0.095881643,0.701153,0.636715,0.617099,0.618509,51
ICIPE-Mbita,-0.431525,34.206062,1152,9,1.249374,1.3103335,1.180729,0.22785,0.1327,0.0963875,0.08105,0.020817791,0.010604129,0.008506439,0.007493851,0.207032209,0.122095871,0.087881061,0.073556149,0.6978305,0.64299,0.6241535,0.626453,44
ICIPE-Mbita,-0.431525,34.206062,1152,10,1.13057,1.171704,1.311487,0.168233,0.10155,0.076433,0.0676,0.015370811,0.008114915,0.006745405,0.006250269,0.152862189,0.093435085,0.069687595,0.061349731,0.690008,0.644048,0.63588,0.639958,31
ICIPE-Mbita,-0.431525,34.206062,1152,11,1.135878,1.229931,1.062632,0.1556,0.0998,0.0768,0.0624,0.014216582,0.007975072,0.006777793,0.005769479,0.141383418,0.091824928,0.070022207,0.056630521,0.714333,0.663263,0.646648,0.639694,29
ICIPE-Mbita,-0.431525,34.206062,1152,12,1.084058,1.135857,1.256725,0.161,0.0928,0.0732,0.0635,0.01470996,0.007415698,0.006460084,0.005871185,0.14629004,0.085384302,0.066739916,0.057628815,0.703227,0.644272,0.634874,0.63314,29
IER_Cinzana,13.278433,-5.933867,285,1,0.370286,0.353111,0.3023015,0.3032,0.244967,0.2222,0.207225,0.034212366,0.009550792,0.006977888,0.006348098,0.268810201,0.234641154,0.207560841,0.196618902,0.801317,0.747154,0.743926,0.744925,233
IER_Cinzana,13.278433,-5.933867,285,2,0.331346,0.330325,0.292188,0.445887,0.36922,0.3272,0.309833,0.056706,0.012831,0.009288055,0.007970817,0.377882,0.333769,0.306297737,0.295214,0.796093,0.747853,0.746873,0.746823,303
IER_Cinzana,13.278433,-5.933867,285,3,0.207932,0.181557,0.173542,0.5539,0.4928,0.461625,0.442,0.066303,0.013579,0.010005,0.00881,0.481855,0.478456,0.450578,0.431717,0.811187,0.762898,0.75773,0.758619,275
IER_Cinzana,13.278433,-5.933867,285,4,0.233193,0.224139,0.3285655,0.5457,0.474833,0.44755,0.428,0.061293,0.01585,0.011436952,0.010294129,0.482174,0.45607,0.430126,0.413684,0.795444,0.751394,0.749744,0.751911,239
IER_Cinzana,13.278433,-5.933867,285,5,0.199946,0.1970055,0.3195695,0.504975,0.4594,0.434,0.419925,0.0578145,0.012846373,0.010367076,0.009423,0.450248,0.4471965,0.4244125,0.4103755,0.795001,0.7493535,0.7482165,0.7495335,202
IER_Cinzana,13.278433,-5.933867,285,6,0.120126,0.1182175,0.243009,0.611279,0.566775,0.54555,0.5321125,0.0663075,0.014394551,0.010859023,0.0096365,0.5418715,0.5478085,0.5306445,0.522529,0.8021265,0.7529625,0.7495335,0.7501735,274
IER_Cinzana,13.278433,-5.933867,285,7,0.1770135,0.1996195,0.2748825,0.43655,0.3995335,0.383615,0.374705,0.04305262,0.01089685,0.008990756,0.007829946,0.3928925,0.39051,0.373426,0.3663265,0.7885905,0.742811,0.7422235,0.7458565,190
IER_Cinzana,13.278433,-5.933867,285,8,0.301899,0.330586,0.4576845,0.3426,0.2842,0.2592,0.2549,0.03608,0.010117473,0.007923901,0.007203,0.303941832,0.272963635,0.250581137,0.246927619,0.776935,0.737086,0.735452,0.737933,81
IER_Cinzana,13.278433,-5.933867,285,9,0.3393295,0.3582975,0.556279,0.3104125,0.2596,0.238,0.231,0.030710168,0.008581467,0.006698573,0.006044184,0.275386293,0.249336241,0.230086075,0.223775128,0.7735395,0.7371095,0.7338235,0.737278,172
IER_Cinzana,13.278433,-5.933867,285,10,0.308246,0.316947,0.289176,0.3467,0.29968,0.27555,0.264925,0.03371306,0.009376158,0.006914709,0.006233407,0.309131732,0.287831605,0.269707,0.256639072,0.780321,0.744625,0.742784,0.745425,261
IER_Cinzana,13.278433,-5.933867,285,11,0.4129775,0.4253725,0.642127,0.242275,0.19612,0.1765085,0.1684965,0.027160974,0.007322714,0.005510237,0.00492214,0.214937266,0.188366038,0.170639277,0.163226519,0.7765245,0.7393495,0.741129,0.745154,246
IER_Cinzana,13.278433,-5.933867,285,12,0.50152,0.534848,0.535512,0.263425,0.21095,0.1873,0.177425,0.02972425,0.008015102,0.005928794,0.00524507,0.23370075,0.202609707,0.176673236,0.168299239,0.779437,0.735783,0.738503,0.744426,261
IIT_Delhi,28.545,77.1926,15,1,1.3311695,1.2072325,0.7156045,0.82385,0.485,0.32325,0.25075,0.0513415,0.028008,0.0228085,0.015662,0.782984,0.4570055,0.306323,0.23748,0.732794,0.674532,0.6448095,0.6269315,8
IIT_Delhi,28.545,77.1926,15,2,1.126259,1.042722,0.697181,0.677,0.4884,0.38695,0.30875,0.060607,0.024231,0.020581,0.016661,0.616393,0.464169,0.367009,0.292089,0.736229,0.684137,0.65976,0.650343,11
IIT_Delhi,28.545,77.1926,15,3,1.040685,1.049805,0.711295,0.5548,0.383625,0.3195,0.28165,0.053551,0.026743,0.021737,0.019903,0.502425,0.359812,0.298734,0.259314,0.732383,0.682765,0.667022,0.674701,45
IIT_Delhi,28.545,77.1926,15,4,0.6382485,0.698218,0.636502,0.5962335,0.435129,0.379425,0.357193,0.0694665,0.0302295,0.0247565,0.021505,0.5326405,0.4078805,0.3547795,0.339898,0.739545,0.699056,0.7008435,0.709758,68
IIT_Delhi,28.545,77.1926,15,5,0.681217,0.742907,0.737232,0.99595,0.657225,0.5624915,0.522907,0.105308,0.041428,0.030755,0.0264015,0.8812675,0.6239515,0.5213935,0.48195,0.739387,0.6961385,0.6942455,0.700436,50
IIT_Delhi,28.545,77.1926,15,6,0.528487,0.611056,0.565482,0.7076,0.526433,0.4711,0.42565,0.063162,0.022282,0.017649,0.015756,0.638738,0.488369,0.453633,0.411506,0.762042,0.712759,0.708501,0.713616,35
IIT_Delhi,28.545,77.1926,15,7,1.362523,1.259506,0.792548,0.8456,0.59965,0.39135,0.29995,0.035728,0.019282,0.015192,0.012917,0.773112,0.580368,0.376158,0.287033,0.761588,0.696468,0.649245,0.631224,9
IIT_Delhi,28.545,77.1926,15,8,0.7476,0.7664845,0.490033,0.7062,0.541125,0.48065,0.4431,0.0339325,0.0135445,0.0115605,0.009341,0.6795905,0.5309425,0.4650455,0.429098,0.766321,0.724624,0.7118995,0.7127185,6
IIT_Delhi,28.545,77.1926,15,9,1.40564,1.325194,0.8061875,0.4581,0.2733,0.18565,0.14475,0.018845,0.01033,0.009338,0.0076985,0.4355015,0.2648605,0.176996,0.137498,0.7720165,0.7248335,0.6845945,0.6582295,8
IIT_Delhi,28.545,77.1926,15,10,1.149149,1.171197,0.893396,0.528487,0.31852,0.238514,0.207213,0.050514,0.024205,0.0203,0.01752,0.477474,0.302123,0.218214,0.196109,0.732932,0.675423,0.666635,0.671272,27
IIT_Delhi,28.545,77.1926,15,11,1.346965,1.25026,0.662312,1.05705,0.6399,0.4408,0.3481,0.10118,0.048198,0.036479,0.029756,0.961299,0.596888,0.403148,0.318028,0.709088,0.647257,0.619873,0.611883,51
IIT_Delhi,28.545,77.1926,15,12,1.29296,1.197664,0.621867,0.678833,0.402812,0.276512,0.21565,0.063695,0.029147,0.022327,0.018886,0.606288,0.368758,0.250221,0.193931,0.723039,0.658685,0.627764,0.612605,33
IMAA_Potenza,40.601254,15.7237,770,1,1.553642,1.6170645,1.056815,0.06705,0.0363,0.025961,0.021,0.005290383,0.00175929,0.001483801,0.001268695,0.061759617,0.03454071,0.024477199,0.019731305,0.6936255,0.6461975,0.6224765,0.604845,64
IMAA_Potenza,40.601254,15.7237,770,2,1.404971,1.503405,0.98829,0.079875,0.042836,0.0295,0.022875,0.006302302,0.002076059,0.001686073,0.001381972,0.073572698,0.040759941,0.027813927,0.021493028,0.69233,0.652372,0.62984,0.620023,77
IMAA_Potenza,40.601254,15.7237,770,3,1.4656115,1.535247,1.0872875,0.1109375,0.06205,0.0417875,0.0351875,0.00868909,0.002966075,0.002383364,0.002103164,0.102184302,0.05904273,0.039399135,0.03306168,0.6941305,0.647237,0.6262445,0.6194405,92
IMAA_Potenza,40.601254,15.7237,770,4,1.3654255,1.4649455,1.146755,0.1402835,0.0774,0.05419,0.044625,0.011068658,0.003751212,0.00309723,0.002695977,0.129214842,0.073648788,0.05109277,0.041929023,0.6917745,0.6500085,0.6375455,0.6352285,130
IMAA_Potenza,40.601254,15.7237,770,5,1.3454145,1.4487405,1.2179165,0.131183,0.072175,0.0515875,0.0426625,0.00987984,0.003306208,0.002754871,0.002532648,0.120832391,0.068677019,0.048639016,0.040085085,0.7070925,0.659545,0.6498515,0.647571,74
IMAA_Potenza,40.601254,15.7237,770,6,1.335344,1.452211,1.177404,0.1641,0.0953,0.064167,0.0505,0.012947829,0.004618741,0.003667465,0.00305091,0.151152171,0.090681259,0.060499535,0.04744909,0.703645,0.666338,0.656483,0.65595,119
IMAA_Potenza,40.601254,15.7237,770,7,1.385941,1.493616,1.25603,0.184738,0.102771,0.069833,0.05958,0.014576209,0.004906285,0.0039637,0.003521112,0.170161791,0.097790175,0.065841695,0.05598053,0.699134,0.660275,0.653557,0.657677,167
IMAA_Potenza,40.601254,15.7237,770,8,1.588406,1.671317,1.327305,0.188867,0.095933,0.0634,0.052267,0.014899313,0.004646608,0.003622827,0.003153614,0.173965004,0.091283581,0.059776373,0.049109338,0.685559,0.631352,0.606978,0.603266,225
IMAA_Potenza,40.601254,15.7237,770,9,1.4635535,1.5655465,1.1740725,0.170458,0.09175,0.062035,0.05124,0.012891926,0.004420033,0.00352432,0.003053115,0.157008512,0.087303311,0.058489389,0.048144384,0.700219,0.654203,0.6296065,0.6243215,144
IMAA_Potenza,40.601254,15.7237,770,10,1.374228,1.444221,1.042875,0.113025,0.06215,0.04525,0.038411,0.008917906,0.003012117,0.002586264,0.002320564,0.104107094,0.059137883,0.042663736,0.036090436,0.703035,0.662825,0.645122,0.638523,159
IMAA_Potenza,40.601254,15.7237,770,11,1.398208,1.423676,1.005233,0.077767,0.0444,0.033567,0.03015,0.006135977,0.002151858,0.001918522,0.001821484,0.071631023,0.042248142,0.031648478,0.028328516,0.713338,0.672126,0.639611,0.630417,71
IMAA_Potenza,40.601254,15.7237,770,12,1.520075,1.6129315,1.042675,0.0674625,0.035375,0.0249375,0.0206665,0.00532293,0.001714459,0.001425303,0.001248547,0.06213957,0.033660541,0.023512197,0.019417953,0.698988,0.651061,0.621538,0.607087,104
IMPROVE-MammothCave,37.1318,-86.1479,235,1,1.31605,1.315317,0.923197,0.0758,0.0425,0.0312,0.0255,0.005879776,0.004145334,0.003968448,0.003624731,0.069920224,0.038354666,0.027231552,0.021875269,0.704614,0.643815,0.614459,0.601769,53
IMPROVE-MammothCave,37.1318,-86.1479,235,2,1.287773,1.237784,0.982876,0.081433,0.046267,0.033975,0.0269,0.006316725,0.004512757,0.00432141,0.003823735,0.075116275,0.041754243,0.02965359,0.023076265,0.696376,0.641442,0.623216,0.605554,51
IMPROVE-MammothCave,37.1318,-86.1479,235,3,1.2406075,1.264271,1.065903,0.090875,0.054875,0.037875,0.0305,0.007049138,0.005352358,0.004817466,0.004335462,0.083825862,0.049522642,0.033057534,0.026164538,0.695473,0.6429095,0.620341,0.620067,46
IMPROVE-MammothCave,37.1318,-86.1479,235,4,1.124649,1.19407,1.164284,0.1168,0.0694,0.0553,0.045767,0.00906013,0.006769087,0.007033819,0.00650561,0.10773987,0.062630913,0.048266181,0.03926139,0.687566,0.640655,0.633486,0.646191,57
IMPROVE-MammothCave,37.1318,-86.1479,235,5,1.3656115,1.4312305,1.3023325,0.16865,0.0946875,0.065175,0.0524585,0.013082113,0.00923556,0.008289858,0.007456782,0.155567887,0.08545194,0.056492379,0.045001718,0.683131,0.6318065,0.628,0.633004,58
IMPROVE-MammothCave,37.1318,-86.1479,235,6,1.499592,1.6165835,1.4057205,0.18905,0.0993,0.0672,0.054775,0.014567571,0.009305056,0.008108607,0.007739866,0.174385467,0.089614549,0.058652574,0.046988936,0.6840965,0.6260815,0.6044855,0.6129505,54
IMPROVE-MammothCave,37.1318,-86.1479,235,7,1.6982,1.719634,1.387037,0.2285,0.1131,0.0706,0.0525,0.016499054,0.010875406,0.008941726,0.00745799,0.210775346,0.102068535,0.061620115,0.045037319,0.690679,0.616724,0.579566,0.568755,59
IMPROVE-MammothCave,37.1318,-86.1479,235,8,1.696232,1.663745,1.296894,0.2643,0.119925,0.0751,0.055,0.017988391,0.010597424,0.008897209,0.007725651,0.243798354,0.108227843,0.065547743,0.047181953,0.68947,0.617117,0.568858,0.548667,49
IMPROVE-MammothCave,37.1318,-86.1479,235,9,1.6989635,1.6964065,1.3832035,0.1466335,0.0746165,0.0518,0.04365,0.010851987,0.006864185,0.006055652,0.005296158,0.135259198,0.06733861,0.045211359,0.037445314,0.6943695,0.6245655,0.5929105,0.5810055,84
IMPROVE-MammothCave,37.1318,-86.1479,235,10,1.381739,1.476098,1.244306,0.0659,0.0405,0.0291,0.0249,0.005111837,0.003950259,0.003701341,0.003539443,0.060788163,0.036549741,0.025398659,0.021360557,0.701811,0.653358,0.637036,0.631801,73
IMPROVE-MammothCave,37.1318,-86.1479,235,11,1.422413,1.405363,1.15532,0.0703,0.0394,0.027925,0.0224,0.005453143,0.003842968,0.003551888,0.003184077,0.064846857,0.035557032,0.024373112,0.019215923,0.700891,0.653945,0.630788,0.619325,71
IMPROVE-MammothCave,37.1318,-86.1479,235,12,1.4540715,1.408281,1.1011815,0.0716,0.0398335,0.0291,0.0234165,0.005553984,0.003885251,0.003701341,0.003328569,0.066046016,0.035948249,0.025398659,0.020087931,0.722945,0.670546,0.633164,0.61708,42
IMS-METU-ERDEMLI,36.565,34.255,3,1,1.4961915,1.5271625,1.122919,0.1519,0.08545,0.0585,0.04485,0.007824962,0.004113001,0.003187691,0.002509807,0.14398331,0.081305473,0.055293123,0.042340193,0.6859695,0.6017735,0.5716855,0.5616955,102
IMS-METU-ERDEMLI,36.565,34.255,3,2,1.434084,1.411205,1.055886,0.194725,0.10575,0.0753165,0.0620735,0.009981205,0.004995477,0.003870756,0.003268245,0.184576367,0.100620875,0.071187769,0.058599866,0.6914545,0.6178385,0.587252,0.5836895,116
IMS-METU-ERDEMLI,36.565,34.255,3,3,1.353114,1.419969,1.140189,0.1889,0.1084665,0.0758625,0.05995,0.009570986,0.004979497,0.003823585,0.003237287,0.179054953,0.103205618,0.071703838,0.056595197,0.689728,0.6314045,0.6091815,0.612852,158
IMS-METU-ERDEMLI,36.565,34.255,3,4,1.0521815,1.144931,1.0579595,0.2657,0.1658125,0.1324835,0.1183415,0.013462981,0.007366297,0.006060922,0.005298409,0.251852308,0.157770202,0.126039964,0.110893073,0.7122895,0.6604245,0.657154,0.6607165,156
IMS-METU-ERDEMLI,36.565,34.255,3,5,1.098197,1.19216,1.1918565,0.2437,0.1477,0.11685,0.1046,0.011863308,0.006363,0.005498287,0.004924482,0.230998899,0.140536201,0.109971877,0.098746582,0.709852,0.663011,0.655094,0.660464,165
IMS-METU-ERDEMLI,36.565,34.255,3,6,1.319464,1.399103,1.261088,0.2783,0.15445,0.1155,0.0999,0.013574074,0.007025568,0.00577967,0.004848936,0.263795624,0.14695881,0.110609875,0.094309594,0.706085,0.6553,0.639783,0.642417,185
IMS-METU-ERDEMLI,36.565,34.255,3,7,1.3838335,1.4463595,1.2813925,0.3604335,0.1983,0.1418835,0.1181335,0.016230777,0.008718638,0.007207552,0.006154715,0.343923426,0.18445892,0.132708081,0.110835945,0.7117095,0.6568025,0.63627,0.636716,276
IMS-METU-ERDEMLI,36.565,34.255,3,8,1.3824605,1.4203715,1.260663,0.378195,0.2118335,0.152325,0.12665,0.016787134,0.008707387,0.006945494,0.005877201,0.357161862,0.198882036,0.142421,0.118805211,0.7223015,0.6565065,0.6280485,0.6271025,256
IMS-METU-ERDEMLI,36.565,34.255,3,9,1.430363,1.4856825,1.310719,0.314405,0.1683,0.120057,0.0991375,0.014104711,0.007195051,0.006057435,0.0050475,0.298018912,0.160137052,0.113475665,0.093481199,0.711915,0.636545,0.617423,0.6161085,218
IMS-METU-ERDEMLI,36.565,34.255,3,10,1.308137,1.386581,1.266243,0.2057,0.11615,0.0871,0.0724,0.010496519,0.00523583,0.004396437,0.003739248,0.194979374,0.11051645,0.082325316,0.068348495,0.693956,0.624123,0.608609,0.612312,149
IMS-METU-ERDEMLI,36.565,34.255,3,11,1.375398,1.435224,1.1981425,0.2014,0.107967,0.077067,0.06266,0.01025782,0.005089111,0.004133309,0.003494703,0.190903481,0.102730345,0.072842309,0.059153545,0.696594,0.618533,0.587643,0.590982,133
IMS-METU-ERDEMLI,36.565,34.255,3,12,1.528254,1.540332,1.161904,0.1323,0.07205,0.04895,0.0399915,0.006895181,0.003494595,0.002683362,0.002237925,0.125404819,0.068555405,0.046266638,0.037753575,0.682151,0.6067025,0.575433,0.5681395,116
ISDGM_CNR,45.436981,12.331982,20,1,1.564356,1.480222,1.334161,0.134,0.0654,0.0412,0.0318,0.006003393,0.003303587,0.002519033,0.002179181,0.127996607,0.062096413,0.038680967,0.029620819,0.703237,0.610102,0.550451,0.524385,13
ISDGM_CNR,45.436981,12.331982,20,2,1.718416,1.5868005,1.4356475,0.184575,0.0991585,0.0646,0.046175,0.006609848,0.004020324,0.003364674,0.00287051,0.176305774,0.094149651,0.060650254,0.043010733,0.7020105,0.591915,0.541153,0.528273,22
ISDGM_CNR,45.436981,12.331982,20,3,1.575662,1.453109,1.140556,0.3194,0.174333,0.117133,0.089475,0.010376014,0.006281007,0.004943725,0.004176764,0.30509042,0.16552682,0.109971304,0.078209,0.714024,0.618683,0.579142,0.554094,39
ISDGM_CNR,45.436981,12.331982,20,4,1.661733,1.599549,1.326955,0.43545,0.227846,0.1445625,0.110975,0.013067132,0.008277,0.0060415,0.0049775,0.376261196,0.198344,0.132200276,0.100950461,0.7087965,0.6129855,0.562968,0.5451735,40
ISDGM_CNR,45.436981,12.331982,20,5,1.5915465,1.5969155,1.514436,0.315075,0.1569415,0.1079,0.0864,0.011432947,0.006627379,0.00551497,0.005108741,0.300959186,0.149013826,0.101302824,0.080479206,0.707007,0.6188135,0.577465,0.562835,48
ISDGM_CNR,45.436981,12.331982,20,6,1.626988,1.583291,1.374141,0.544625,0.2833,0.1728,0.1389,0.015219049,0.008329,0.006579,0.005545605,0.526696,0.264439,0.157565,0.130323,0.72881,0.634595,0.583489,0.561228,71
ISDGM_CNR,45.436981,12.331982,20,7,1.626602,1.651324,1.5547575,0.36825,0.1884,0.12385,0.0995,0.014525747,0.008321,0.00665,0.005677,0.345781879,0.178883246,0.115947,0.092681493,0.703321,0.604637,0.563788,0.547776,81
ISDGM_CNR,45.436981,12.331982,20,8,1.594676,1.620082,1.674881,0.341125,0.1767,0.1133,0.085067,0.012795291,0.007582944,0.00596,0.004997,0.325842109,0.167774254,0.107287,0.07937,0.706831,0.609107,0.565821,0.551347,73
ISDGM_CNR,45.436981,12.331982,20,9,1.636839,1.6507805,1.5065985,0.2786,0.1426855,0.0883,0.066825,0.01059162,0.00612141,0.004632239,0.003851257,0.261996,0.131501294,0.081475328,0.061409806,0.7007005,0.6044675,0.5575935,0.5495955,70
ISDGM_CNR,45.436981,12.331982,20,10,1.5658075,1.5488365,1.349885,0.257781,0.1312125,0.0844895,0.065025,0.010494737,0.006024828,0.0047721,0.00423316,0.24623204,0.12458449,0.079323679,0.060568986,0.7229445,0.641053,0.598923,0.590257,38
ISDGM_CNR,45.436981,12.331982,20,11,1.569919,1.5020335,1.532108,0.140162,0.06985,0.049,0.04035,0.005978461,0.003493846,0.00281129,0.002566363,0.133882541,0.066321628,0.046004063,0.037584907,0.711764,0.627844,0.591874,0.5672965,24
ISDGM_CNR,45.436981,12.331982,20,12,1.625,1.615909,1.239524,0.08855,0.041767,0.028225,0.022133,0.003967168,0.0021098,0.001703832,0.001493904,0.084582832,0.0396572,0.026499279,0.020616276,0.700983,0.618943,0.564611,0.540951,21
Ilorin,8.4841,4.6745,400,1,0.7644335,0.7999925,0.74908,1.1044625,0.7781835,0.6500125,0.572975,0.1671265,0.0791985,0.052438,0.040406,0.9292985,0.6932735,0.5868455,0.538731,0.7267185,0.685211,0.6988365,0.718042,418
Ilorin,8.4841,4.6745,400,2,0.467501,0.479709,0.504978,1.202125,0.9777,0.852,0.790475,0.140745,0.056976,0.038361,0.028289,1.067295,0.906127,0.819026,0.764469,0.763445,0.733927,0.739402,0.746673,353
Ilorin,8.4841,4.6745,400,3,0.3331985,0.3519285,0.3928155,0.964625,0.7775,0.69335,0.66041,0.101177,0.033083,0.0222015,0.01661,0.8610925,0.732137,0.6674145,0.6381485,0.768351,0.7399365,0.743125,0.745857,162
Ilorin,8.4841,4.6745,400,4,0.3579025,0.3842865,0.4743475,0.60466,0.51315,0.47601,0.45625,0.057681,0.02086959,0.015134675,0.01297095,0.5409205,0.492555,0.4545995,0.435771,0.7606935,0.7319715,0.7336915,0.738546,104
Ilorin,8.4841,4.6745,400,5,0.383405,0.411002,0.534841,0.4314,0.35925,0.3189,0.3042,0.043736,0.019313923,0.014208,0.012118413,0.391028,0.332245,0.308037,0.286403,0.760107,0.730434,0.73295,0.734956,105
Ilorin,8.4841,4.6745,400,6,0.518725,0.558672,0.611014,0.4105,0.3319,0.2965,0.2783,0.041510666,0.017516922,0.011982434,0.010618361,0.379237,0.312421,0.282009912,0.26846756,0.758432,0.719882,0.718047,0.724474,105
Ilorin,8.4841,4.6745,400,7,0.6985725,0.776632,0.74725,0.36025,0.2618,0.2139,0.1958585,0.038533315,0.016512829,0.010667368,0.008012076,0.315928075,0.234978429,0.19559355,0.184303027,0.750687,0.699312,0.6931725,0.6995575,34
Ilorin,8.4841,4.6745,400,8,1.2354125,1.21757,0.8959105,0.33995,0.21875,0.1594,0.1376335,0.034344109,0.014967331,0.009455648,0.007117267,0.298125605,0.20195111,0.14899695,0.121798631,0.7308895,0.6653255,0.629547,0.6183295,18
Ilorin,8.4841,4.6745,400,9,1.044148,1.1027035,0.85771,0.27665,0.18245,0.14635,0.1264,0.030560905,0.012989861,0.008541384,0.007009548,0.242613468,0.168438766,0.131636848,0.117295764,0.7313515,0.6862485,0.671974,0.6747025,28
Ilorin,8.4841,4.6745,400,10,0.649009,0.691597,0.667553,0.3759,0.272467,0.2347,0.2164,0.033218375,0.013108894,0.00946,0.008546018,0.32965264,0.252958191,0.219382586,0.203632597,0.740164,0.714583,0.717002,0.726557,85
Ilorin,8.4841,4.6745,400,11,0.7868045,0.839038,0.819423,0.45751,0.3145335,0.2557125,0.226675,0.047002879,0.0196595,0.013398658,0.010894641,0.405095,0.2894545,0.236641,0.207832,0.729305,0.6983025,0.7052375,0.71752,234
Ilorin,8.4841,4.6745,400,12,0.676577,0.7081275,0.714871,0.7616165,0.5251375,0.4367815,0.3971825,0.106158,0.048258,0.031969,0.025702,0.63749,0.47081,0.405823,0.3686865,0.735622,0.7025555,0.7207915,0.738087,342
Incheon,37.568819,126.637197,22.48,1,1.238553,1.188132,0.930999,0.1223,0.07735,0.054,0.047675,0.005549689,0.002473739,0.001946248,0.001867891,0.116750311,0.074876261,0.052053752,0.045807109,0.702214,0.638817,0.620603,0.612431,33
Incheon,37.568819,126.637197,22.48,2,1.301191,1.245249,0.984727,0.1828,0.10646,0.07295,0.06135,0.008295038,0.003404709,0.002629237,0.002403673,0.174504962,0.103055291,0.070320763,0.058946327,0.699612,0.637137,0.624298,0.626293,35
Incheon,37.568819,126.637197,22.48,3,1.1254595,1.145343,0.810346,0.444225,0.26706,0.205893,0.1760335,0.021896,0.007816493,0.0064555,0.0055205,0.419632,0.256586,0.1980675,0.1675825,0.71294,0.664634,0.6491835,0.6525695,54
Incheon,37.568819,126.637197,22.48,4,1.137906,1.157493,0.814756,0.40766,0.30365,0.2256,0.207367,0.021982,0.008215948,0.006336839,0.005978818,0.372811,0.299439,0.217469008,0.19311,0.713654,0.66582,0.660196,0.662002,23
