Unnamed: 0,TOI,Planet,TESS_tid,TOI_alias,No. of Planets,TFOPWG_Des,rastr,RA,decstr,Dec,PMRA,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,PMDec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,T0 (HJD or BJD),T0_err,P (day),P_err,T14_hr,T14,T14_hr_err,T14_err,Depth (ppm),Depth,Depth (ppm)_err,Depth_err,Rp_EarthRadii,Rp,Rp_EarthRadii_err,Rp_err,Mp,Mp_err_up,Mp_err_dn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,Teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,Tmag,Tmag_err,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,Teff,Teff_err_up,Teff_err_dn,logg*,logg*_err_up,logg*_err_dn,R*,R*_err_up,R*_err_dn,M*,toi_created,rowupdate,a_calc,Teq_Calc,R*/Rp,a_calc/R*,Impact Parameter
296,279.01,279,122613513,122613513.01,1,,02h44m45.23s,41.188452,-32d12m39.74s,-32.211038,-9.512,0.617,0.617,0.0,1.0,-30.813,0.906,0.906,0.0,1.0,2458388.37002,0.00225,11.494122,0.000968,2.4156,0.10065,0.30102,0.0125425,1575.036131,0.1575036131,116.84506,0.011684506,3.225623,0.287770809171,1.125286,0.100391292711,,,,21.611738,,,,,549.910705,,,,,10.475,0.018,73.044678,2.3592701,2.3592701,0,1,4140.0,171.0,171.0,4.4633198,0.440143,0.440143,0.782234,0.166067,0.166067,0.563792040643,2018-11-30 23:29:43,2019-06-13 04:18:11,0.0823436344976,615.215162532,26.4444557849,22.6420959034,0.83048193215
297,280.01,280,42054565,42054565.01,1,,01h36m40.42s,24.168397,-36d24m50.4s,-36.414,-55.547,0.367,0.367,0.0,1.0,-82.013,0.406,0.406,0.0,1.0,2458393.67584,0.003073,10.175948,0.004156,1.804196,0.0751748333333,0.939437,0.0391432083333,958.058218,0.0958058218,168.9886,0.01689886,2.539445,0.226554108306,4.797727,0.428024533857,,,,64.885243,,,,,723.862758,,,,,9.9569998,0.018,100.0854,,,0,1,5454.0,185.0,185.0,4.5910401,0.274395,0.274395,0.818749,0.100382,0.100382,0.627121696038,2018-11-30 23:29:39,2019-08-15 12:00:14,0.078663580766,848.353840274,35.1579483361,20.6655139825,0.910027974263
298,281.01,281,38696105,38696105.01,1,,04h24m32.7s,66.136254,-60d07m47.76s,-60.129933,-7.958,0.855,0.855,0.0,1.0,9.563,1.449,1.449,0.0,1.0,2458387.48205,0.004646,5.566734,0.00248,2.473858,0.103077416667,0.759529,0.0316470416667,642.92426,0.064292426,87.79987,0.008779987,3.918084,0.349548041752,3.473302,0.309867249532,,,,650.17907,,,,,1287.887701,,,,,10.482,0.018,289.84921,34.255699,34.255699,0,1,6002.1802,42.195801,42.195801,4.1235399,0.117071,0.117071,1.49097,0.245336,0.245336,2.53957345205,2018-11-30 23:29:38,2019-06-17 14:58:32,0.0838675113439,1220.16893929,41.4960458335,12.0989625742,0.745556257289
299,282.01,282,29781292,29781292.01,3,,04h20m57.19s,65.238299,-68d06m09.67s,-68.102686,22.186,0.103,0.103,0.0,1.0,-10.348,0.125,0.125,0.0,1.0,2458337.21315,0.002972,56.004418,0.002334,8.998564,0.374940166667,0.295523,0.0123134583333,760.050103,0.0760050103,30.8911,0.00308911,4.027322,0.359293603354,0.604955,0.0539704701579,,,,30.653836,,,,,600.123946,,,,,8.9320002,0.017,135.68727,6.8354201,6.8354201,0,1,6321.0,196.0,196.0,4.22436,0.295755,0.295755,1.4284,0.169584,0.169584,2.2978215434,2018-12-04 21:47:32,2019-05-17 16:00:02,0.378030471662,592.407663563,38.6763105966,56.9246342514,0.5
300,282.02,282,29781292,29781292.02,2,,04h20m57.19s,65.238299,-68d06m09.67s,-68.102686,22.186,0.103,0.103,0.0,1.0,-10.348,0.125,0.125,0.0,1.0,2458355.73563,0.003949,31.323499,0.005843,3.073476,0.1280615,1.194923,0.0497884583333,385.010273,0.0385010273,55.89187,0.005589187,2.858758,0.255041306093,4.878209,0.435204656972,,,,66.520297,,,,,728.380474,,,,,8.9320002,0.017,135.68727,6.8354201,6.8354201,0,1,6321.0,196.0,196.0,4.22436,0.295755,0.295755,1.4284,0.169584,0.169584,2.2978215434,2018-12-04 21:47:32,2019-04-05 15:27:18,0.256620961951,719.015094607,54.4858839204,38.6425314766,0.889298495506
301,282.03,282,29781292,29781292.03,3,,04h20m57.19s,65.238299,-68d06m09.67s,-68.102686,22.186,0.103,0.103,0.0,1.0,-10.348,0.125,0.125,0.0,1.0,2458355.68246,0.004123,84.216358,0.006236,9.453624,0.393901,0.547242,0.02280175,513.067152,0.0513067152,40.817497,0.0040817497,3.298918,0.294309751093,0.783878,0.0699329110536,,,,17.79314,,,,,523.820994,,,,,8.9320002,0.017,135.68727,6.8354201,6.8354201,0,1,6321.0,196.0,196.0,4.22436,0.295755,0.295755,1.4284,0.169584,0.169584,2.2978215434,2019-05-07 17:42:35,2019-06-07 12:00:12,0.496184187482,517.085800748,47.2160740414,74.7164726418,0.5
302,283.01,283,382626661,382626661.01,1,,07h54m16.64s,118.569317,-65d26m29.34s,-65.441484,-27.341,1.062,1.062,0.0,1.0,15.256,1.493,1.493,0.0,1.0,2458333.47801,0.002495,17.617101,0.000529,3.811255,0.158802291667,0.396812,0.0165338333333,690.957812,0.0690957812,38.92626,0.003892626,1.973002,0.176019448657,0.945919,0.0843892407887,,,,23.376285,,,,,560.807254,,,,,9.6490002,0.019,75.162247,1.6414,1.6414,0,1,5250.0,183.0,183.0,4.6417599,0.275934,0.275934,0.749668,0.0934796,0.0934796,0.510537448976,2018-12-04 21:48:51,2019-06-13 04:18:11,0.105902289134,673.464142157,41.4336315644,30.3850291163,0.555790100193
304,285.01,285,220459976,220459976.01,1,,04h58m47.32s,74.69717,-56d23m37.76s,-56.393822,0.896,3.403,3.403,0.0,1.0,56.137,3.403,3.403,0.0,1.0,2458361.66393,0.004797,32.332528,0.006676,3.459632,0.144151333333,0.786024,0.032751,2425.505189,0.2425505189,288.4887,0.02884887,3.028709,0.270203318762,1.59527,0.142320456776,,,,2.756416,,,,,328.629052,,,,,12.113,0.018,,,,0,1,3891.0,169.0,169.0,4.64044,0.274298,0.274298,0.615038,0.0737163,0.0737163,0.321690237941,2018-12-04 21:48:12,2019-06-17 14:58:32,0.136096070437,398.807000956,22.1439939215,47.5956123482,0.805043806439
305,286.01,286,150030205,150030205.01,1,,06h03m56.22s,90.984255,-60d39m58.8s,-60.666334,76.348,0.924,0.924,0.0,1.0,-3.007,0.703,0.703,0.0,1.0,2458327.82035,0.002289,4.511594,0.000135,1.873813,0.0780755416667,0.304543,0.0126892916667,268.954087,0.0268954087,25.642275,0.0025642275,1.330181,0.11867080025,1.696746,0.15137353912,,,,166.266216,,,,,915.842415,,,,,9.0760002,0.018,59.017715,1.37701,1.37701,0,1,5245.0,183.0,183.0,4.5766602,0.27213,0.27213,0.807395,0.0979919,0.0979919,0.607016919485,2018-12-04 21:47:53,2019-08-14 16:04:01,0.0452439092567,1068.27193748,66.1891597163,12.0530608564,0.776689462151
306,287.01,287,2758565,2758565.01,1,,23h45m07.93s,356.28306,-17d26m57.34s,-17.449262,-19.125,2.167,2.167,0.0,1.0,-16.328,2.167,2.167,0.0,1.0,2458356.03117,0.00123,3.78192,0.00043,2.041,0.0850416666667,0.113,0.00470833333333,41928.5,4.19285,3071.56,0.307156,26.2274,2.33985190472,7.14607,0.637529663663,,,,535.538,,,,,1340.0,,,,,12.284,0.018,378.616,,,0,1,5423.0,185.0,185.0,4.4152598,2.00406,2.00406,0.998081,0.998081,0.998081,0.99552806054,2018-10-02 01:49:35,2019-08-07 12:00:14,0.0474350370471,1199.3508231,4.14975159598,10.2224910305,1.01217632455
310,291.01,291,49710555,49710555.01,1,,23h28m39.48s,352.164506,-10d51m34.63s,-10.859619,25.131,1.086,1.086,0.0,1.0,-9.145,1.001,1.001,0.0,1.0,2458359.62204,0.00326,12.07397,0.00381,3.626,0.151083333333,0.293,0.0122083333333,19440.1,1.94401,2105.12,0.210512,21.0059,1.87402087608,6.91694,0.617088054242,,,,257.292,,,,,1115.0,,,,,12.248,0.019,441.25201,,,0,1,5753.0,188.0,188.0,4.3499799,,,1.12314,1.12314,1.12314,1.3112306357,2018-10-02 01:49:36,2019-07-31 10:32:40,0.112736948242,875.490716311,5.83047789639,21.5901501167,0.808375655386
311,292.01,292,180285396,180285396.01,1,,00h58m51.4s,14.71418,-36d41m18.5s,-36.688471,47.692,4.612,4.612,0.0,1.0,-28.504,4.612,4.612,0.0,1.0,2458363.14401,0.00301,10.3698,0.00451,2.272,0.0946666666667,0.21,0.00875,11344.0,1.1344,21.4374,0.00214374,8.00825,0.714448211259,0.674889,0.0602095637434,,,,13.7488,,,,,536.0,,,,,13.193,0.018,261.33401,,,0,1,4436.0,174.0,174.0,4.5599098,0.244262,0.244262,0.72467,0.0772297,0.0772297,0.47169433412,2018-10-03 02:14:38,2019-06-13 04:18:11,0.0724447620618,676.443526037,9.86766080701,21.5025511744,0.912927130035
312,293.01,293,355637190,355637190.01,1,,23h52m37.09s,358.154528,-54d28m08.17s,-54.468935,9.088,0.835,0.835,0.0,1.0,-18.531,0.961,0.961,0.0,1.0,2458326.22108,0.00072,0.80546,2e-05,1.189,0.0495416666667,0.183,0.007625,3080.3,0.30803,5.19045,0.000519045,8.83739,0.788419127487,1.5467,0.137987331609,,,,5194.22,,,,,2365.0,,,,,11.004,0.018,313.76154,,,0,1,5817.0,190.0,190.0,4.1314101,0.693991,0.693991,1.45682,0.498038,0.498038,2.40591578646,2018-10-03 02:14:39,2019-07-31 10:32:40,0.0227019228115,2246.69464936,17.976015181,3.35181492079,0.852567399385
313,294.01,294,188570092,188570092.01,1,,22h36m06.31s,339.026307,-16d59m59.79s,-16.999943,-96.06,2.0,2.0,0.0,1.0,-82.37,2.0,2.0,0.0,1.0,2458358.78126,0.0011,7.32829,0.00054,2.939,0.122458333333,0.201,0.008375,12507.5,1.25075,4.38753,0.000438753,9.0024,0.80314033366,0.425712,0.0379794807744,,,,47.917,,,,,732.0,,,,,11.386,0.033,121.793,,,0,1,4605.0,176.0,176.0,4.5426698,0.261563,0.261563,0.757253,0.0881111,0.0881111,0.522671724112,2018-10-02 01:49:36,2019-07-31 10:32:40,0.0594773052603,792.223744623,9.17263788613,16.8940417621,0.667309474362
314,295.01,295,327952677,327952677.01,1,CP,23h56m22.05s,359.091858,-13d16m17.91s,-13.271641,,,,,,,,,,,2458356.40432,0.00113,3.39656,0.00028,2.094,0.08725,0.301,0.0125416666667,9322.75,0.932275,8.23177,0.000823177,13.5856,1.2120260505,0.980623,0.087485324293,,,,437.265,,,,,1273.0,,,,,12.058,0.019,389.94199,,,0,1,5663.0,188.0,188.0,4.3670802,,,1.08877,1.08877,1.08877,1.21950711984,2018-10-02 01:49:36,2019-07-21 12:00:12,0.0472455407605,1310.71292929,8.73914357702,9.33357369002,0.824775287035
315,296.01,296,382463648,382463648.01,1,,23h32m25.23s,353.105135,-45d54m34.44s,-45.909566,49.194,3.276,3.276,0.0,1.0,-12.557,3.276,3.276,0.0,1.0,2458355.52978,0.00317,12.62733,0.00201,3.523,0.146791666667,0.346,0.0144166666667,7993.2,0.79932,12.1196,0.00121196,8.96608,0.799900080293,0.704185,0.0628231778036,,,,42.02,,,,,709.0,,,,,13.042,0.018,463.905,,,0,1,5167.0,182.0,182.0,4.4663601,2.0036399,2.0036399,0.905652,0.905652,0.905652,0.793553999046,2018-10-03 02:14:39,2019-06-13 04:18:11,0.0982516152109,756.349716578,11.0146396424,23.3346682263,0.681554707026
316,297.01,297,115242351,115242351.01,1,,00h24m42.47s,6.176947,-36d06m52.05s,-36.114457,13.988,3.424,3.424,0.0,1.0,-12.823,3.424,3.424,0.0,1.0,2458358.77289,0.0076,5.67116,0.00336,1.783,0.0742916666667,0.722,0.0300833333333,6169.6,0.61696,475.513,0.0475513,9.14963,0.816275314479,2.68054,0.239141761085,,,,85.9398,,,,,848.0,,,,,13.006,0.018,321.22699,,,0,1,4820.0,178.0,178.0,4.5187302,2.0034699,2.0034699,0.805623,0.805623,0.805623,0.603912935304,2018-10-03 02:14:39,2019-07-31 10:32:40,0.0526072856549,909.417653386,9.60151747579,14.0455037515,0.941653249275
317,298.01,298,206686292,206686292.01,1,,22h56m14.57s,344.06072,-34d21m39.98s,-34.361106,5.389,3.376,3.376,0.0,1.0,1.318,3.376,3.376,0.0,1.0,2458354.35602,0.0016,1.32901,0.00014,1.756,0.0731666666667,0.123,0.005125,30730.6,3.07306,3419.63,0.341963,29.7477,2.65391203497,10.1385,0.904496386832,,,,6772.14,,,,,2527.0,,,,,12.708,0.018,734.53601,,,0,1,6209.0,195.0,195.0,4.2681198,,,1.32954,1.32954,1.32954,1.94373304629,2018-10-02 01:49:36,2019-07-31 10:32:40,0.0295237071531,2008.90907375,4.87370868968,4.77631282589,0.894721052906
318,299.01,299,156075294,156075294.01,1,,00h42m22.71s,10.594622,-48d17m37.03s,-48.29362,-2.684,3.168,3.168,0.0,1.0,-13.541,3.168,3.168,0.0,1.0,2458354.69581,0.0036,5.72144,0.0012,4.069,0.169541666667,0.758,0.0315833333333,5849.18,0.584918,13.6477,0.00136477,9.94459,0.887196895352,0.769781,0.068675260951,,,,647.567,,,,,1405.0,,,,,12.243,0.018,390.33701,,,0,1,5540.0,186.0,186.0,4.3912902,,,1.0424401,1.0424401,1.0424401,1.10184182765,2018-10-03 02:14:39,2019-07-31 10:32:40,0.0646621043091,1072.46656963,11.430777701,13.3420328884,0.5
320,301.01,301,144301052,144301052.01,1,,23h37m11.38s,354.297405,-42d00m37.15s,-42.010319,-15.974,1.132,1.132,0.0,1.0,-13.389,1.132,1.132,0.0,1.0,2458356.92824,0.00631,3.74317,0.00187,2.781,0.115875,0.369,0.015375,1493.41,0.149341,5.19818,0.000519818,7.52503,0.671338210367,0.540167,0.0481904719422,,,,514.211,,,,,1326.0,,,,,12.017,0.018,477.64401,,,0,1,6026.0,192.0,192.0,4.2999601,,,1.23928,1.23928,1.23928,1.64966348766,2018-10-03 02:14:39,2019-07-31 10:32:40,0.0557482627997,1369.84534898,17.9586115863,9.67576206122,0.483734371345
321,302.01,302,229111835,229111835.01,1,,01h09m55.5s,17.481262,-52d14m22.15s,-52.239485,70.428,3.089,3.089,0.0,1.0,-3.521,3.089,3.089,0.0,1.0,2458356.68237,0.00169,6.70145,0.00101,1.579,0.0657916666667,0.172,0.00716666666667,9937.94,0.993794,17.7796,0.00177796,6.72755,0.600191810153,0.798127,0.0712041216879,,,,13.289,,,,,531.0,,,,,12.829,0.019,172.745,,,0,1,4211.0,172.0,172.0,4.58535,0.223796,0.223796,0.685298,0.065583,0.065583,0.414049327409,2018-10-03 02:14:39,2019-06-17 14:58:32,0.0518485241889,738.125374051,11.1079542516,16.2734718533,0.968093938091
322,303.01,303,145750719,145750719.01,1,CP,22h45m27.37s,341.364033,-14d59m30.39s,-14.991774,4.185,2.166,2.166,0.0,1.0,-2.244,2.166,2.166,0.0,1.0,2458357.55952,0.00192,3.56133,0.00058,3.763,0.156791666667,0.245,0.0102083333333,4936.7,0.49367,3.72449,0.000372449,11.7554,1.04874654296,1.24018,0.110641448836,,,,651.023,,,,,1407.0,,,,,11.972,0.018,369.59601,,,0,1,5667.0,188.0,188.0,4.3663101,2.0037899,2.0037899,1.0902801,1.0902801,1.0902801,1.22345743854,2018-10-02 01:49:35,2019-06-17 14:58:32,0.0488139873515,1291.28906764,10.1137502792,9.63007082568,0.5
323,304.01,304,262530873,262530873.01,1,,01h21m58.57s,20.494026,-44d25m00.29s,-44.416746,-3.394,1.051,1.051,0.0,1.0,-2.423,1.051,1.051,0.0,1.0,2458356.28606,0.00539,2.24172,0.00091,3.989,0.166208333333,0.304,0.0126666666667,19016.2,1.90162,28.7603,0.00287603,28.0463,2.50212329378,2.3646,0.210955482202,,,,2971.37,,,,,2056.0,,,,,12.466,0.018,656.02002,,,0,1,6168.0,193.0,193.0,4.2750602,,,1.30876,1.30876,1.30876,1.87358484063,2018-10-03 02:14:39,2019-07-31 10:32:40,0.0413255411416,1673.54909781,5.08857277608,6.79175198563,0.5
324,305.01,305,102030574,102030574.01,1,,01h03m22.73s,15.844703,-44d42m20.97s,-44.705825,,,,,,,,,,,2458364.10083,0.00074,9.94962,0.00096,4.23,0.17625,0.32,0.0133333333333,17432.6,1.74326,7.81254,0.000781254,24.3742,2.17452047462,0.647209,0.0577401195468,,,,144.726,,,,,966.0,,,,,12.26,0.018,498.638,,,0,1,5984.0,191.0,191.0,4.3075199,,,1.21977,1.21977,1.21977,1.58970013625,2018-10-03 02:14:39,2019-07-31 10:32:40,0.10566129203,980.270563214,5.4570650362,18.6320761905,0.571885122396
325,306.01,306,114749636,114749636.01,1,CP,23h56m45.96s,359.191513,-22d09m11.63s,-22.15323,-11.9,3.7,3.7,0.0,1.0,3.1,4.1,4.1,0.0,1.0,2458357.67041,0.00131,4.59971,0.0005,4.207,0.175291666667,0.36,0.015,6999.89,0.699989,1.35751,0.000135751,12.5113,1.11618342403,0.229255,0.0204527611741,,,,1105.01,,,,,1606.0,,,,,11.708,0.018,381.069,,,0,1,5392.0,185.0,185.0,4.4216599,2.00403,2.00403,0.986402,0.986402,0.986402,0.968558528705,2018-10-02 01:49:35,2019-02-13 17:42:32,0.0535552570014,1115.70444356,8.59731934001,11.6780799954,0.5
326,307.01,307,9100874,9100874.01,1,,23h22m18.84s,350.578514,-22d40m38.67s,-22.677409,16.047,2.139,2.139,0.0,1.0,-6.459,2.139,2.139,0.0,1.0,2458357.84005,0.00352,6.16425,0.00199,2.432,0.101333333333,0.244,0.0101666666667,41769.7,4.17697,4162.09,0.416209,28.0052,2.49845659738,9.39178,0.837878490499,,,,322.896,,,,,1180.0,,,,,13.073,0.019,620.229,,,0,1,5699.0,187.0,187.0,4.3601899,,,1.10241,1.10241,1.10241,1.25545360914,2018-10-02 01:49:35,2019-06-17 14:58:32,0.070978513985,1082.87951635,4.29255647624,13.8486372916,1.00589768662
328,309.01,309,228507250,228507250.01,1,,23h52m09.5s,358.039581,-15d48m03.75s,-15.801042,-3.629,2.154,2.154,0.0,1.0,-51.381,2.154,2.154,0.0,1.0,2458360.01144,0.00171,6.15864,0.00127,2.146,0.0894166666667,0.318,0.01325,11755.7,1.17557,11.1878,0.00111878,10.8743,0.970140066018,0.381098,0.0339992862878,,,,76.5707,,,,,824.0,,,,,12.328,0.017,345.28799,,,0,1,5312.0,184.0,184.0,4.4380798,2.0039101,2.0039101,0.956696,0.956696,0.956696,0.901860229495,2018-10-02 01:49:35,2019-07-31 10:32:40,0.0635296029516,993.871726254,9.59365728937,14.283198282,0.892661987067
329,310.01,310,175477257,175477257.01,1,,23h24m25.4s,351.105814,-36d58m33.59s,-36.975998,-2.554,1.132,1.132,0.0,1.0,-1.509,1.132,1.132,0.0,1.0,2458356.58788,0.00149,4.26938,0.00043,3.786,0.15775,0.323,0.0134583333333,7563.24,0.756324,4.00559,0.000400559,12.5807,1.12237487733,0.650207,0.0580075831921,,,,571.272,,,,,1362.0,,,,,12.357,0.018,462.24899,,,0,1,5737.0,188.0,188.0,4.3529902,,,1.11696,1.11696,1.11696,1.29445745655,2018-10-03 02:14:39,2019-08-16 12:00:13,0.0561322328768,1233.87413965,9.68153827298,10.8093101933,0.5
331,312.01,312,180145006,180145006.01,1,,00h58m05.6s,14.523331,-37d56m33.21s,-37.942557,9.148,1.188,1.188,0.0,1.0,-5.496,1.188,1.188,0.0,1.0,2458357.54535,0.00313,3.54148,0.00065,2.115,0.088125,0.578,0.0240833333333,4668.74,0.466874,12.9041,0.00129041,9.56299,0.853152823624,0.513511,0.0458123829066,,,,580.215,,,,,1367.0,,,,,12.208,0.018,410.104,,,0,1,5654.0,187.0,187.0,4.3688202,,,1.08538,1.08538,1.08538,1.21066568862,2018-10-03 02:14:39,2019-07-31 10:32:40,0.0484623486138,1290.08356876,12.3765518417,9.6038623094,0.780591872667
332,313.01,313,9102327,9102327.01,1,,23h23m07.15s,350.779775,-19d25m10.74s,-19.419651,-0.186,1.075,1.075,0.0,1.0,1.496,1.109,1.109,0.0,1.0,2458354.54332,0.00351,3.2615,0.00086,2.233,0.0930416666667,0.211,0.00879166666667,1652.28,0.165228,2.86135,0.000286135,5.07097,0.452401641538,0.314799,0.0280844856811,,,,403.299,,,,,1248.0,,,,,11.258,0.018,301.52899,,,0,1,5366.7002,94.0,94.0,3.4100001,0.25,0.25,0.976928,0.976928,0.976928,0.946991251311,2018-10-02 01:49:35,2019-07-31 10:32:40,0.0422668706183,1243.97578743,21.0079206429,9.30595224389,0.637979253829
333,314.01,314,316769613,316769613.01,1,,23h38m40.39s,354.668283,-32d51m38.67s,-32.860741,7.956,4.536,4.536,0.0,1.0,-35.096,4.536,4.536,0.0,1.0,2458355.59503,0.00519,10.18242,0.00536,3.897,0.162375,0.679,0.0282916666667,992.522,0.0992522,3.54336,0.000354336,2.62695,0.234360781515,0.169321,0.015105807833,,,,63.5077,,,,,786.0,,,,,11.098,0.018,140.978,,,0,1,4933.0,180.0,180.0,4.5039802,2.0034599,2.0034599,0.834878,0.834878,0.834878,0.656327154837,2018-10-02 01:49:35,2019-07-31 10:32:40,0.0799000980758,768.815851057,34.6563453387,20.5848438831,0.5
334,315.01,315,66356824,66356824.01,1,,00h48m18.3s,12.07627,-32d07m10.05s,-32.119458,-7.522,1.17,1.17,0.0,1.0,-25.029,1.17,1.17,0.0,1.0,2458355.60958,0.0027,1.77662,0.00036,1.297,0.0540416666667,0.21,0.00875,2920.56,0.292056,8.80054,0.000880054,8.14633,0.726766883754,0.606067,0.0540696761531,,,,384.727,,,,,1233.0,,,,,12.359,0.018,438.896,,,0,1,5509.0,186.0,186.0,4.3975801,2.0040801,2.0040801,1.03069,1.03069,1.03069,1.07308011143,2018-10-03 02:14:39,2019-07-31 10:32:40,0.0293909481555,1572.90816286,13.7967760776,6.13350631166,0.902847646892
335,316.01,316,8988289,8988289.01,1,,23h39m02.2s,354.759162,-09d52m55.29s,-9.882024,-34.56,2.0,2.0,0.0,1.0,7.86,2.0,2.0,0.0,1.0,2458365.98759,9e-05,13.32379,,2.561,0.106708333333,,0.0,95718.1,9.57181,0.751665,7.51665e-05,28.7396,2.56397537693,1.39025,0.124029797484,,,,12.7172,,,,,526.0,,,,,12.996,0.019,198.214,,,0,1,4211.0,172.0,172.0,4.58535,0.223796,0.223796,0.685298,0.065583,0.065583,0.414049327409,2018-10-02 01:49:35,2019-07-31 10:32:40,0.0819802171074,587.007706062,2.60022121482,25.7307758802,1.22432772176
336,317.01,317,402319411,402319411.01,1,,23h34m09.65s,353.540228,-14d51m36.13s,-14.860036,50.88,2.0,2.0,0.0,1.0,-22.43,2.0,2.0,0.0,1.0,2458355.09217,0.00391,3.3262,0.00094,2.931,0.122125,0.21,0.00875,23018.2,2.30182,28.4816,0.00284816,15.8602,1.4149522705,0.768148,0.0685295744491,,,,359.203,,,,,1212.0,,,,,12.888,0.018,465.16,,,0,1,5185.0,182.0,182.0,4.4630198,2.00367,2.00367,0.911724,0.911724,0.911724,0.806023870152,2018-10-02 01:49:35,2019-07-31 10:32:40,0.0405839883126,1184.88568662,6.26853824545,9.57446727947,0.363294508488
337,318.01,318,206352378,206352378.01,1,,23h40m03.77s,355.015724,-53d02m20.46s,-53.039017,34.415,3.071,3.071,0.0,1.0,-1.16,3.071,3.071,0.0,1.0,2458327.33174,0.00117,3.74649,0.00014,2.118,0.08825,0.27,0.01125,18568.1,1.85681,37.3027,0.00373027,10.9142,0.973699705594,0.604215,0.0539044517798,,,,181.904,,,,,1023.0,,,,,13.151,0.018,308.70599,,,0,1,4710.0,177.0,177.0,4.5314898,0.26578,0.26578,0.779783,0.092719,0.092719,0.559678701455,2018-10-03 02:14:38,2019-06-17 14:58:32,0.0389047380469,1016.66975034,7.7910036412,10.7312920634,0.804503205282
343,324.01,324,156002449,156002449.01,1,,00h33m55.68s,8.481993,-50d43m45.94s,-50.729429,13.96,3.168,3.168,0.0,1.0,-36.795,3.168,3.168,0.0,1.0,2458357.7274,0.00166,5.2852,0.00063,4.869,0.202875,0.145,0.00604166666667,25198.7,2.51987,5.90152,0.000590152,22.3283,1.99199750201,2.82111,0.251682576501,,,,657.719,,,,,1410.0,,,,,13.344,0.019,831.71002,,,0,1,5922.0,191.0,191.0,4.3187699,,,1.19212,1.19212,1.19212,1.50688440954,2018-10-03 02:14:38,2019-06-17 14:58:32,0.0680781033255,1194.80773999,5.82204915378,12.2831782945,0.5
346,327.01,327,206669860,206669860.01,1,,22h54m31.92s,343.63301,-34d30m09.81s,-34.502725,-1.459,3.376,3.376,0.0,1.0,5.698,3.376,3.376,0.0,1.0,2458362.96027,0.00415,10.06378,0.00509,2.045,0.0852083333333,0.602,0.0250833333333,12453.2,1.24532,100.978,0.0100978,16.4513,1.46768668035,3.93706,0.35124096708,,,,41.4314,,,,,706.0,,,,,13.402,0.018,760.77002,,,0,1,5779.0,189.0,189.0,4.34512,,,1.1332901,1.1332901,1.1332901,1.33904720774,2018-10-02 01:49:35,2019-07-31 10:32:40,0.100549342684,935.420719024,7.51194544311,19.0836491346,1.01344995681
347,328.01,328,139357541,139357541.01,1,,23h17m57.06s,349.487748,-43d55m31.9s,-43.925527,14.281,1.512,1.512,0.0,1.0,2.786,1.268,1.268,0.0,1.0,2458355.80666,0.00294,4.47894,0.00109,1.311,0.054625,0.229,0.00954166666667,12404.7,1.24047,1287.53,0.128753,14.0072,1.2496386832,4.61112,0.411376572397,,,,322.457,,,,,1180.0,,,,,12.724,0.018,630.22498,,,0,1,5976.0,191.0,191.0,4.30896,,,1.21612,1.21612,1.21612,1.57862268218,2018-10-03 02:14:38,2019-06-17 14:58:32,0.061917886854,1276.92121401,9.46752920242,10.9512319536,1.02370391135
348,329.01,329,169765334,169765334.01,1,,23h25m17.06s,351.321088,-15d38m04.68s,-15.634632,50.648,1.423,1.423,0.0,1.0,4.952,0.706,0.706,0.0,1.0,2458354.94883,0.01313,5.7018,0.00449,4.452,0.1855,0.881,0.0367083333333,3739.38,0.373938,460.686,0.0460686,10.6252,0.947916852529,3.74137,0.333782674636,,,,3577.39,,,,,2154.0,,,,,10.653,0.018,280.25964,42.4571,42.4571,0,1,5560.5,76.0,76.0,4.02,0.12,0.12,1.68685,0.405352,0.405352,3.38723311167,2018-10-02 01:49:35,2019-07-31 10:32:40,0.0938057655458,1136.86965042,17.3121459247,11.9612439757,0.5
350,331.01,331,262531275,262531275.01,1,,01h21m40.62s,20.419257,-42d28m54.41s,-42.481781,-6.563,3.167,3.167,0.0,1.0,-13.347,3.167,3.167,0.0,1.0,2458356.00813,0.00468,2.48421,0.00074,1.554,0.06475,0.601,0.0250416666667,4987.6,0.49876,395.597,0.0395597,14.5824,1.30095459006,4.17366,0.372349005264,,,,766.503,,,,,1465.0,,,,,12.963,0.019,540.77301,,,0,1,5530.0,186.0,186.0,4.3933101,,,1.03865,1.03865,1.03865,1.09251697286,2018-10-03 02:14:38,2019-07-31 10:32:40,0.0369721566909,1413.1742409,7.76697255922,7.65647452346,0.942249040201
